order_id,user_id,session_id,total_amount,discount_amount,delivery_fee,final_amount,delivery_days,payment_method,status,created_at
TL-ORD-671BA8259A,9396,sess_803a72e1a47740ac,1044.00,0.00,0.00,1044.00,3,COD,CONFIRMED,2026-09-05T07:45:09.370492+00:00
TL-ORD-C0623286F2,6477,sess_61808ffda2aa4e06,5006.00,0.00,0.00,5006.00,6,Card,CONFIRMED,2026-09-05T07:35:57.931329+00:00
TL-ORD-81D4CA2CE0,9802,sess_f37625b420b94674,2673.00,0.00,0.00,2673.00,2,NetBanking,CONFIRMED,2026-09-05T07:32:50.461783+00:00
TL-ORD-0CFC9B1EBE,10562,sess_194eb96a3f394c73,2622.00,0.00,0.00,2622.00,3,COD,CONFIRMED,2026-09-05T07:28:56.691918+00:00
TL-ORD-70D5F2E562,,sess_4121f92868084fe6,1506.00,225.90,0.00,1280.10,3,UPI,CONFIRMED,2026-09-05T07:21:18.975021+00:00
TL-ORD-0D297B8782,8963,sess_9cbe51db6d584911,2435.00,0.00,0.00,2435.00,2,NetBanking,CONFIRMED,2026-09-05T07:08:28.929080+00:00
TL-ORD-63551C3600,10095,sess_7cc556b94a77413b,1103.00,165.45,0.00,937.55,2,UPI,CONFIRMED,2026-09-05T07:07:48.644384+00:00
TL-ORD-2C4E6083A1,9950,sess_d8a4812de4914b17,2717.00,407.55,0.00,2309.45,3,NetBanking,CONFIRMED,2026-09-05T07:07:03.253116+00:00
TL-ORD-8AF75C49C8,11983,sess_58806210bfe84817,869.00,0.00,99.00,968.00,3,COD,CONFIRMED,2026-09-05T06:37:55.500069+00:00
TL-ORD-C58D693AEF,,sess_85462b161de84890,2403.00,360.45,0.00,2042.55,2,Card,CONFIRMED,2026-09-05T06:34:52.423104+00:00
TL-ORD-FB279B4544,7649,sess_82a2c455bf134747,7008.00,0.00,0.00,7008.00,3,COD,CONFIRMED,2026-09-05T06:28:54.597273+00:00
TL-ORD-8084993C73,11168,sess_bc6722cf19da474b,1882.00,282.30,0.00,1599.70,2,UPI,CONFIRMED,2026-09-05T06:27:38.782516+00:00
TL-ORD-F197DAAEF7,8443,sess_44990ecc4c94406e,1791.00,268.65,0.00,1522.35,3,NetBanking,CONFIRMED,2026-09-05T06:24:44.890448+00:00
TL-ORD-790A495BFB,7164,sess_b23ef831d2a5477f,2673.00,400.95,0.00,2272.05,2,COD,CONFIRMED,2026-09-05T06:19:41.655052+00:00
TL-ORD-2801D76E4B,8217,sess_91a6677d339e4ed7,2717.00,0.00,0.00,2717.00,3,Card,CONFIRMED,2026-09-05T06:07:39.206825+00:00
TL-ORD-D1C33286AA,9255,sess_35b33850597b45fb,1199.00,0.00,0.00,1199.00,2,NetBanking,CONFIRMED,2026-09-05T05:48:44.855039+00:00
TL-ORD-6A5CE080D3,9033,sess_6f46ba38d56547f7,6594.00,0.00,0.00,6594.00,3,UPI,CONFIRMED,2026-09-05T05:41:51.717335+00:00
TL-ORD-22F53B729C,9846,sess_25018b12de20492f,1664.00,0.00,0.00,1664.00,3,UPI,CONFIRMED,2026-09-05T05:39:38.942843+00:00
TL-ORD-552710E671,9136,sess_1197c1a7841c4381,4237.00,635.55,0.00,3601.45,4,COD,CONFIRMED,2026-09-05T05:38:49.969209+00:00
TL-ORD-F4F855CB64,11844,sess_0526093b109d49b2,4723.00,0.00,0.00,4723.00,4,COD,CONFIRMED,2026-09-05T05:35:08.140814+00:00
TL-ORD-A3C0396624,,sess_575d003799c5415b,2799.00,419.85,0.00,2379.15,5,NetBanking,CONFIRMED,2026-09-05T05:26:25.276045+00:00
TL-ORD-773E4FFF66,6153,sess_3546010786fa4fe2,2773.00,0.00,0.00,2773.00,2,NetBanking,CONFIRMED,2026-09-05T05:25:54.426945+00:00
TL-ORD-7A77878FC3,9773,sess_0dd2d4555bec4924,5596.00,839.40,0.00,4756.60,2,UPI,CONFIRMED,2026-09-05T05:24:23.502081+00:00
TL-ORD-AD0AC212F7,8395,sess_0282bcb5145942bb,1899.00,0.00,0.00,1899.00,4,Card,CONFIRMED,2026-09-05T05:17:04.872307+00:00
TL-ORD-24A6AB2187,11415,sess_1676339274ae4f19,3246.00,0.00,0.00,3246.00,6,NetBanking,CONFIRMED,2026-09-05T04:52:02.491483+00:00
TL-ORD-866151034F,,sess_87eba3aed3ba4308,3008.00,0.00,0.00,3008.00,3,Card,CONFIRMED,2026-09-05T04:34:30.905448+00:00
TL-ORD-1CA3DCE59C,11418,sess_6ff7db3056eb4ed0,1089.00,0.00,0.00,1089.00,3,NetBanking,CONFIRMED,2026-09-05T04:23:11.724580+00:00
TL-ORD-ECB224E569,7892,sess_b163a7bf2d10435a,550.00,82.50,99.00,566.50,5,Card,CONFIRMED,2026-09-05T04:22:07.315841+00:00
TL-ORD-9A624B9E8D,8616,sess_130cbdf7460f4ec5,1847.00,0.00,0.00,1847.00,3,NetBanking,CONFIRMED,2026-09-05T04:10:28.174661+00:00
TL-ORD-1C79AA5A2C,8064,sess_d38202af6dac424d,852.00,0.00,99.00,951.00,2,UPI,CONFIRMED,2026-09-05T04:06:20.467573+00:00
TL-ORD-1A82813FD4,7813,sess_fd7c7c399d0042a3,2792.00,0.00,0.00,2792.00,2,UPI,CONFIRMED,2026-09-05T03:56:29.389431+00:00
TL-ORD-C2D3700BC6,,sess_fbabc061a06845f3,829.00,0.00,99.00,928.00,6,UPI,CONFIRMED,2026-09-05T03:35:20.730544+00:00
TL-ORD-A240BFCAD2,,sess_e56d3be1a0db481c,1899.00,284.85,0.00,1614.15,4,UPI,CONFIRMED,2026-09-05T03:33:54.964042+00:00
TL-ORD-1C1E74D5AC,6239,sess_829d5989a4fe4305,1774.00,0.00,0.00,1774.00,2,Card,CONFIRMED,2026-09-05T03:29:52.350732+00:00
TL-ORD-44F08856A4,8923,sess_606b607d49ce43cb,1299.00,0.00,0.00,1299.00,3,UPI,CONFIRMED,2026-09-05T03:15:00.397061+00:00
TL-ORD-419FFE11D0,,sess_39bd8e4ccd3b4afa,3090.00,463.50,0.00,2626.50,2,Card,CONFIRMED,2026-09-05T03:14:02.578724+00:00
TL-ORD-4321870DE3,9016,sess_615b998959154d67,2437.00,365.55,0.00,2071.45,4,COD,CONFIRMED,2026-09-05T03:07:11.213510+00:00
TL-ORD-FCCD3AE059,6843,sess_e626e1f654b945a5,1733.00,0.00,0.00,1733.00,3,NetBanking,CONFIRMED,2026-09-05T03:05:03.925392+00:00
TL-ORD-29A7E1D697,7392,sess_f4545bddf1c8423f,1899.00,0.00,0.00,1899.00,2,COD,CONFIRMED,2026-09-05T03:01:17.009036+00:00
TL-ORD-3EFD91A258,8270,sess_778b8b060fd2405a,1210.00,0.00,0.00,1210.00,2,COD,CONFIRMED,2026-09-05T02:53:53.296602+00:00
TL-ORD-F31E00600A,,sess_26c913534d8f468e,1230.00,0.00,0.00,1230.00,4,COD,CONFIRMED,2026-09-05T02:27:48.828119+00:00
TL-ORD-4BF4667C3A,11963,sess_faae9f815d0b4f7d,2116.00,317.40,0.00,1798.60,2,NetBanking,CONFIRMED,2026-09-05T02:19:20.442724+00:00
TL-ORD-A9413C1C5D,,sess_68a03f2662a1452b,2172.00,0.00,0.00,2172.00,6,NetBanking,CONFIRMED,2026-09-05T02:14:53.234395+00:00
TL-ORD-0A2D50B475,8353,sess_0928ce4f43764673,4481.00,0.00,0.00,4481.00,5,NetBanking,CONFIRMED,2026-09-05T02:12:18.903441+00:00
TL-ORD-A609B973C5,7352,sess_be3858677ed14b6e,1847.00,0.00,0.00,1847.00,3,COD,CONFIRMED,2026-09-05T02:10:46.948242+00:00
TL-ORD-C07EE806B4,6464,sess_b046b2c58e9c4ec8,3976.00,0.00,0.00,3976.00,2,UPI,CONFIRMED,2026-09-05T02:07:43.548271+00:00
TL-ORD-31673CFC25,,sess_3d65b102edad4323,4304.00,0.00,0.00,4304.00,4,Card,CONFIRMED,2026-09-05T01:39:16.578650+00:00
TL-ORD-ADB567093F,7840,sess_0987e9314b5c4400,3471.00,520.65,0.00,2950.35,3,COD,CONFIRMED,2026-09-05T01:36:42.008523+00:00
TL-ORD-643CF2FA84,8527,sess_db48b4f9b79e4bdc,3143.00,0.00,0.00,3143.00,2,Card,CONFIRMED,2026-09-05T01:32:38.616959+00:00
TL-ORD-58B6D4979C,10452,sess_96a0973e535d4dd2,2036.00,0.00,0.00,2036.00,2,UPI,CONFIRMED,2026-09-05T01:24:39.809735+00:00
TL-ORD-6C6D4E0874,8569,sess_1eb970df014748ca,1230.00,0.00,0.00,1230.00,4,COD,CONFIRMED,2026-09-05T01:21:30.902783+00:00
TL-ORD-093A9CF4CD,9433,sess_638997b959a441aa,829.00,0.00,99.00,928.00,6,UPI,CONFIRMED,2026-09-05T01:13:23.558063+00:00
TL-ORD-F0027580C6,7955,sess_ce51ae990a454c06,3282.00,492.30,0.00,2789.70,4,NetBanking,CONFIRMED,2026-09-05T01:12:39.691789+00:00
TL-ORD-1D3DC3B044,6923,sess_53a3b9bcc58f445b,1875.00,0.00,0.00,1875.00,4,Card,CONFIRMED,2026-09-05T00:49:29.993063+00:00
TL-ORD-ADCF6AB940,11108,sess_09202091b90a4334,1882.00,0.00,0.00,1882.00,2,NetBanking,CONFIRMED,2026-09-05T00:30:09.149451+00:00
TL-ORD-5435AC4142,10252,sess_fb6ad2af3dee40d0,3938.00,0.00,0.00,3938.00,3,UPI,CONFIRMED,2026-09-05T00:16:26.909876+00:00
TL-ORD-BE0DBA9105,,sess_43230bb259134ea4,1308.00,196.20,0.00,1111.80,3,UPI,CONFIRMED,2026-09-05T00:06:03.531530+00:00
TL-ORD-C18A98DD9F,8737,sess_8a62e28c14034cf1,751.00,112.65,99.00,737.35,4,COD,CONFIRMED,2026-09-05T00:04:15.195035+00:00
TL-ORD-48055994D2,8660,sess_a76b28d1e39e4d45,3499.00,0.00,0.00,3499.00,3,COD,CONFIRMED,2026-09-04T23:56:17.882031+00:00
TL-ORD-C7E84DF4E5,7842,sess_c23880dbf3b249ec,1906.00,285.90,0.00,1620.10,3,Card,CONFIRMED,2026-09-04T23:47:32.577270+00:00
TL-ORD-4ED29E4E47,,sess_d7592049d9c94b9d,6594.00,989.10,0.00,5604.90,3,COD,CONFIRMED,2026-09-04T23:45:20.236812+00:00
TL-ORD-FD6AD1D304,6236,sess_19d03bff3d19432c,4992.00,0.00,0.00,4992.00,2,Card,CONFIRMED,2026-09-04T23:30:34.354280+00:00
TL-ORD-B39EF79FC3,11444,sess_7b0c681174dc41d1,2279.00,341.85,0.00,1937.15,4,Card,CONFIRMED,2026-09-04T23:26:35.566691+00:00
TL-ORD-095CD9D6F7,8065,sess_e33efb5ca9bf4fff,2622.00,393.30,0.00,2228.70,3,COD,CONFIRMED,2026-09-04T23:23:41.822073+00:00
TL-ORD-5932D3516D,,sess_b9de0783d1b6493f,3499.00,0.00,0.00,3499.00,3,Card,CONFIRMED,2026-09-04T23:21:55.720366+00:00
TL-ORD-DD0047D8BC,10002,sess_71b6e9a87e7848a3,3985.00,597.75,0.00,3387.25,3,Card,CONFIRMED,2026-09-04T22:58:48.766597+00:00
TL-ORD-7B56F215EA,7589,sess_f83b711614574687,2199.00,0.00,0.00,2199.00,4,COD,CONFIRMED,2026-09-04T22:56:31.813903+00:00
TL-ORD-40CBAE5E07,11875,sess_b712d87dfb2e4068,1829.00,0.00,0.00,1829.00,6,NetBanking,CONFIRMED,2026-09-04T22:53:18.385448+00:00
TL-ORD-C6DE5F941E,,sess_e17a514ef45c4b3f,4759.00,713.85,0.00,4045.15,4,Card,CONFIRMED,2026-09-04T22:48:41.633679+00:00
TL-ORD-C8AC3F53DD,6638,sess_3c00174bfb3f4836,4817.00,0.00,0.00,4817.00,2,COD,CONFIRMED,2026-09-04T22:35:07.621276+00:00
TL-ORD-495E9BEFD6,6549,sess_a32b60a99f9d4a95,3367.00,0.00,0.00,3367.00,3,UPI,CONFIRMED,2026-09-04T22:31:48.569578+00:00
TL-ORD-21DE2CCABA,7017,sess_d468ae69838e4278,1829.00,0.00,0.00,1829.00,6,NetBanking,CONFIRMED,2026-09-04T22:26:52.786175+00:00
TL-ORD-35DCC58142,10380,sess_e4e55ddea2cc44a8,4320.00,0.00,0.00,4320.00,4,Card,CONFIRMED,2026-09-04T22:26:05.423911+00:00
TL-ORD-CA545E3EDD,6228,sess_cd89b5fb1a134e46,2450.00,0.00,0.00,2450.00,3,COD,CONFIRMED,2026-09-04T22:18:09.718191+00:00
TL-ORD-287B671CF2,10513,sess_fa2fd9aff3a24070,2662.00,399.30,0.00,2262.70,2,Card,CONFIRMED,2026-09-04T22:17:46.409452+00:00
TL-ORD-AFA5E118CD,9223,sess_89ea78eea01a4ea6,3152.00,0.00,0.00,3152.00,2,COD,CONFIRMED,2026-09-04T22:10:46.364864+00:00
TL-ORD-885789BBFA,,sess_677fd13ee3a343af,3777.00,0.00,0.00,3777.00,4,UPI,CONFIRMED,2026-09-04T21:54:14.743619+00:00
TL-ORD-442B8FB8BD,9460,sess_d8d603fdfabf43c7,6594.00,0.00,0.00,6594.00,3,NetBanking,CONFIRMED,2026-09-04T21:52:08.440965+00:00
TL-ORD-C2C350C00D,9163,sess_dbeff601f6a2472b,4992.00,0.00,0.00,4992.00,2,NetBanking,CONFIRMED,2026-09-04T21:39:15.090738+00:00
TL-ORD-21A0260979,10544,sess_efd35f32384d4072,3857.00,0.00,0.00,3857.00,5,NetBanking,CONFIRMED,2026-09-04T21:38:18.420471+00:00
TL-ORD-D4E403F4C9,,sess_bc812d7c633140ad,3537.00,0.00,0.00,3537.00,3,COD,CONFIRMED,2026-09-04T21:36:51.531363+00:00
TL-ORD-FF1FFDD4B5,9601,sess_58bb2c06d890477c,1103.00,165.45,0.00,937.55,2,COD,CONFIRMED,2026-09-04T21:02:45.294884+00:00
TL-ORD-13179F8B6F,10151,sess_51ceb185623b44c0,2637.00,0.00,0.00,2637.00,3,Card,CONFIRMED,2026-09-04T21:01:12.613356+00:00
TL-ORD-A1E614B5FC,,sess_20e7075a6bf6444c,1829.00,0.00,0.00,1829.00,6,Card,CONFIRMED,2026-09-04T20:57:41.648075+00:00
TL-ORD-0AD51A28AF,6219,sess_023243b77d1d4600,1772.00,0.00,0.00,1772.00,6,NetBanking,CONFIRMED,2026-09-04T20:53:07.747142+00:00
TL-ORD-A669ACD9CD,7064,sess_99b2eb618a3e4f5a,956.00,0.00,99.00,1055.00,4,NetBanking,CONFIRMED,2026-09-04T20:40:59.320129+00:00
TL-ORD-4967C2451A,6884,sess_3015c6416aef4a63,4817.00,722.55,0.00,4094.45,2,NetBanking,CONFIRMED,2026-09-04T20:40:32.444810+00:00
TL-ORD-EF83CEF5EA,8634,sess_25ca336a515e4ddc,2631.00,0.00,0.00,2631.00,2,NetBanking,CONFIRMED,2026-09-04T20:26:42.374569+00:00
TL-ORD-940C99A41F,,sess_f38db6c4ce9447c3,2206.00,0.00,0.00,2206.00,3,NetBanking,CONFIRMED,2026-09-04T20:04:28.849498+00:00
TL-ORD-1467BDE1D1,10782,sess_49bb1b5e7fdd46e8,5450.00,817.50,0.00,4632.50,3,NetBanking,CONFIRMED,2026-09-04T19:52:52.704255+00:00
TL-ORD-C9FEBA6836,7063,sess_da861bfd70374ede,1244.00,0.00,0.00,1244.00,3,COD,CONFIRMED,2026-09-04T19:32:14.461399+00:00
TL-ORD-B421E32F7B,10538,sess_f03e2033b6ff41ff,2437.00,0.00,0.00,2437.00,4,Card,CONFIRMED,2026-09-04T19:30:12.429612+00:00
TL-ORD-AF92936F1E,10579,sess_bc9c24653ae44dd3,3712.00,556.80,0.00,3155.20,2,COD,CONFIRMED,2026-09-04T19:03:05.470446+00:00
TL-ORD-574D87FFC9,,sess_5f216d1102804918,3410.00,0.00,0.00,3410.00,4,Card,CONFIRMED,2026-09-04T18:50:59.094080+00:00
TL-ORD-E930A72FDC,10198,sess_271a5a948dc345a6,4499.00,674.85,0.00,3824.15,2,Card,CONFIRMED,2026-09-04T18:49:04.641242+00:00
TL-ORD-5D926573E1,8115,sess_c3b8f78cef804d3d,4079.00,0.00,0.00,4079.00,2,NetBanking,CONFIRMED,2026-09-04T18:41:48.316836+00:00
TL-ORD-3DB8A8C239,,sess_bb4cecfd74cd40f5,3294.00,0.00,0.00,3294.00,4,UPI,CONFIRMED,2026-09-04T18:38:46.180324+00:00
TL-ORD-5C404EE08F,,sess_4484535791ac4df4,4617.00,692.55,0.00,3924.45,2,COD,CONFIRMED,2026-09-04T18:37:30.068465+00:00
TL-ORD-B439AD44E4,9024,sess_b204bf42f7054bcf,4596.00,0.00,0.00,4596.00,3,Card,CONFIRMED,2026-09-04T18:29:36.994668+00:00
TL-ORD-89D481FB29,,sess_f82dd3aee91743f5,1199.00,0.00,0.00,1199.00,2,Card,CONFIRMED,2026-09-04T18:22:42.683222+00:00
TL-ORD-3EFC366938,10175,sess_bcfab6cb53ce4fd5,3019.00,0.00,0.00,3019.00,2,UPI,CONFIRMED,2026-09-04T18:17:06.561523+00:00
TL-ORD-E53A187E52,11799,sess_a5e42609559f42b9,1802.00,0.00,0.00,1802.00,3,Card,CONFIRMED,2026-09-04T18:11:15.522760+00:00
TL-ORD-B3535D4F38,10904,sess_ff0ce9e528444f21,3471.00,0.00,0.00,3471.00,3,Card,CONFIRMED,2026-09-04T17:57:08.485156+00:00
TL-ORD-B239F6E429,11364,sess_47b1242173f34a1b,2437.00,365.55,0.00,2071.45,4,COD,CONFIRMED,2026-09-04T17:38:59.251767+00:00
TL-ORD-5392D706C9,,sess_68487dedf9ba4b37,2279.00,0.00,0.00,2279.00,4,Card,CONFIRMED,2026-09-04T17:33:26.320663+00:00
TL-ORD-A06487E1FB,,sess_1f1fbbb748304a33,3316.00,0.00,0.00,3316.00,3,COD,CONFIRMED,2026-09-04T17:32:53.726852+00:00
TL-ORD-4B35EBAB63,6730,sess_0999e4279dfc4663,4992.00,748.80,0.00,4243.20,2,NetBanking,CONFIRMED,2026-09-04T17:28:24.255886+00:00
TL-ORD-BF85B03AD1,11598,sess_3790707ec8924ff1,2673.00,0.00,0.00,2673.00,2,Card,CONFIRMED,2026-09-04T17:17:54.800965+00:00
TL-ORD-6D2B5EAD2C,7673,sess_dc49742c8ae947d6,1899.00,0.00,0.00,1899.00,2,Card,CONFIRMED,2026-09-04T17:12:55.460879+00:00
TL-ORD-64E96004F8,6840,sess_0b2796fc896045c2,3582.00,0.00,0.00,3582.00,4,NetBanking,CONFIRMED,2026-09-04T17:12:25.574606+00:00
TL-ORD-719E907FE0,10715,sess_0d1a766727254329,3976.00,0.00,0.00,3976.00,2,Card,CONFIRMED,2026-09-04T16:50:12.127740+00:00
TL-ORD-EB7234F482,8727,sess_f9dac3f7cce14c7d,3233.00,484.95,0.00,2748.05,3,UPI,CONFIRMED,2026-09-04T16:48:05.168959+00:00
TL-ORD-961CAC1415,10791,sess_1584337e95094ef6,2199.00,0.00,0.00,2199.00,4,UPI,CONFIRMED,2026-09-04T16:44:27.982744+00:00
TL-ORD-D08309CF41,7845,sess_897a26e6b7884587,1244.00,186.60,0.00,1057.40,3,UPI,CONFIRMED,2026-09-04T16:36:12.726049+00:00
TL-ORD-7D33B1F9DC,8543,sess_a04b853645ed4d8b,2438.00,365.70,0.00,2072.30,3,Card,CONFIRMED,2026-09-04T16:12:30.706467+00:00
TL-ORD-1D41EBB303,8107,sess_a5862b407f5c4e5f,2142.00,0.00,0.00,2142.00,3,Card,CONFIRMED,2026-09-04T15:46:24.337242+00:00
TL-ORD-2E0B4AE610,10395,sess_e15a595aeb374321,2235.00,335.25,0.00,1899.75,3,Card,CONFIRMED,2026-09-04T15:42:45.278007+00:00
TL-ORD-F854CCB9E9,8577,sess_e5e753a37618462d,999.00,149.85,0.00,849.15,2,COD,CONFIRMED,2026-09-04T15:15:55.659086+00:00
TL-ORD-C1F4611EC3,11204,sess_28bf7e0b26fb4b22,4304.00,0.00,0.00,4304.00,4,UPI,CONFIRMED,2026-09-04T15:11:49.657236+00:00
TL-ORD-AA3CD35A84,,sess_7d3c253be8ee4eaa,1604.00,240.60,0.00,1363.40,3,COD,CONFIRMED,2026-09-04T14:33:36.587742+00:00
TL-ORD-EDADAE0DDA,9946,sess_0081c080a62341df,4168.00,0.00,0.00,4168.00,3,Card,CONFIRMED,2026-09-04T14:20:41.320136+00:00
TL-ORD-8DBDE75D11,7520,sess_dd28d801d5d7485a,3499.00,0.00,0.00,3499.00,3,COD,CONFIRMED,2026-09-04T14:10:04.991510+00:00
TL-ORD-D57E664047,7168,sess_ce37c13c13214e76,2792.00,0.00,0.00,2792.00,2,NetBanking,CONFIRMED,2026-09-04T13:51:08.364876+00:00
TL-ORD-086803EFD7,10894,sess_305bbeb98fbd4075,2339.00,0.00,0.00,2339.00,2,Card,CONFIRMED,2026-09-04T13:48:35.902373+00:00
TL-ORD-5B3068C774,9965,sess_f3c1ab4982cf489f,1952.00,0.00,0.00,1952.00,2,NetBanking,CONFIRMED,2026-09-04T13:34:10.926644+00:00
TL-ORD-3D677AB4F1,,sess_70ffa9109da44de1,869.00,0.00,99.00,968.00,3,NetBanking,CONFIRMED,2026-09-04T13:07:16.787572+00:00
TL-ORD-1EE1C9865D,10532,sess_4e5fadac1c8247c9,1179.00,0.00,0.00,1179.00,2,NetBanking,CONFIRMED,2026-09-04T12:57:47.553063+00:00
TL-ORD-0781BCAD32,9682,sess_92432f4c68a74110,1684.00,252.60,0.00,1431.40,2,Card,CONFIRMED,2026-09-04T12:07:49.755774+00:00
TL-ORD-910320271F,,sess_2a30f13536574b36,7008.00,1051.20,0.00,5956.80,3,Card,CONFIRMED,2026-09-04T11:55:07.914767+00:00
TL-ORD-C3394592BD,6278,sess_f6e2d9862aab442c,1044.00,0.00,0.00,1044.00,3,UPI,CONFIRMED,2026-09-04T11:46:05.361676+00:00
TL-ORD-862C4A8500,8295,sess_d7fd6d195cf64ad4,1557.00,233.55,0.00,1323.45,4,NetBanking,CONFIRMED,2026-09-04T11:43:43.766041+00:00
TL-ORD-E41B86D970,,sess_64eec222302944c6,1772.00,265.80,0.00,1506.20,6,NetBanking,CONFIRMED,2026-09-04T11:30:02.437491+00:00
TL-ORD-D3CD1C9C54,8836,sess_11eca0effe574f6f,2794.00,419.10,0.00,2374.90,5,COD,CONFIRMED,2026-09-04T11:17:45.978838+00:00
TL-ORD-33E3258AE9,10121,sess_8f8da916b1824d88,1542.00,0.00,0.00,1542.00,5,NetBanking,CONFIRMED,2026-09-04T11:05:57.168438+00:00
TL-ORD-81A01D6EA3,8268,sess_3ae6a112929f424f,1170.00,175.50,0.00,994.50,5,NetBanking,CONFIRMED,2026-09-04T11:04:33.864005+00:00
TL-ORD-1AB3BD5F9F,10156,sess_1767054941d54882,7844.00,0.00,0.00,7844.00,2,NetBanking,CONFIRMED,2026-09-04T11:00:19.483241+00:00
TL-ORD-21791ABD37,10808,sess_de24c49f89704b86,4617.00,692.55,0.00,3924.45,2,Card,CONFIRMED,2026-09-04T10:34:06.827871+00:00
TL-ORD-FA1B2F4F4D,9150,sess_e21c8d948f904d47,5184.00,0.00,0.00,5184.00,6,COD,CONFIRMED,2026-09-04T10:22:06.771570+00:00
TL-ORD-0CF63E9912,,sess_2f89a0dad85a4d84,3674.00,0.00,0.00,3674.00,5,Card,CONFIRMED,2026-09-04T09:59:05.683452+00:00
TL-ORD-181A7CF5BA,,sess_c7547787889845fe,1299.00,194.85,0.00,1104.15,3,NetBanking,CONFIRMED,2026-09-04T09:54:11.671333+00:00
TL-ORD-32CC658966,6914,sess_d0f2f4afc3704494,1844.00,276.60,0.00,1567.40,3,UPI,CONFIRMED,2026-09-04T09:27:41.192715+00:00
TL-ORD-399607A6B9,,sess_7aff9b4c968f46ed,4072.00,610.80,0.00,3461.20,2,Card,CONFIRMED,2026-09-04T09:03:45.699842+00:00
TL-ORD-882D70755D,11038,sess_c180bc445783435c,3499.00,524.85,0.00,2974.15,2,UPI,CONFIRMED,2026-09-04T08:46:42.117281+00:00
TL-ORD-421261A98E,,sess_634b87d38e3c47f5,3674.00,0.00,0.00,3674.00,5,NetBanking,CONFIRMED,2026-09-04T08:44:57.687826+00:00
TL-ORD-E592FE7D90,7868,sess_33a22894d552499c,1774.00,0.00,0.00,1774.00,2,NetBanking,CONFIRMED,2026-09-04T08:40:05.923341+00:00
TL-ORD-A18B5FFB2B,,sess_2dd5a3bd2abc4522,5499.00,0.00,0.00,5499.00,3,NetBanking,CONFIRMED,2026-09-04T08:36:35.776276+00:00
TL-ORD-68B7C20FCA,,sess_9e0440c3c85d4bdd,829.00,124.35,99.00,803.65,6,Card,CONFIRMED,2026-09-04T08:20:10.197899+00:00
TL-ORD-39AC977B07,6969,sess_ed36436c792e40a5,848.00,0.00,99.00,947.00,6,Card,CONFIRMED,2026-09-04T08:13:21.538207+00:00
TL-ORD-62EDA00E60,9357,sess_1cb4ffb0084743e1,1772.00,0.00,0.00,1772.00,6,Card,CONFIRMED,2026-09-04T08:10:40.521812+00:00
TL-ORD-F4D044B690,6464,sess_3e3cbb43f15640f2,4499.00,0.00,0.00,4499.00,2,UPI,CONFIRMED,2026-09-04T08:09:37.260470+00:00
TL-ORD-FF1161D51E,,sess_110a2affd7f14101,2199.00,329.85,0.00,1869.15,4,NetBanking,CONFIRMED,2026-09-04T08:06:38.590597+00:00
TL-ORD-62DC19E7B9,,sess_d3316afe14ff4cb7,1670.00,250.50,0.00,1419.50,2,UPI,CONFIRMED,2026-09-04T08:06:03.093647+00:00
TL-ORD-A007D64DDE,,sess_f57e0b71c9704fb5,1954.00,293.10,0.00,1660.90,6,COD,CONFIRMED,2026-09-04T08:04:57.592527+00:00
TL-ORD-8102B88CE1,9743,sess_1dd32b0cca52441b,2116.00,0.00,0.00,2116.00,2,NetBanking,CONFIRMED,2026-09-04T08:00:20.369622+00:00
TL-ORD-1B939D865B,,sess_af266ddcd74b4dc2,6999.00,0.00,0.00,6999.00,2,COD,CONFIRMED,2026-09-04T07:59:45.929900+00:00
TL-ORD-59E856333D,11603,sess_0e2566fd91a3471e,1500.00,225.00,0.00,1275.00,3,Card,CONFIRMED,2026-09-04T07:39:15.634191+00:00
TL-ORD-183954F5A4,,sess_1014d70ad9584f0b,1906.00,0.00,0.00,1906.00,3,COD,CONFIRMED,2026-09-04T07:26:18.244000+00:00
TL-ORD-C51EDE6BD8,8323,sess_1da7590631e94034,2688.00,0.00,0.00,2688.00,2,UPI,CONFIRMED,2026-09-04T06:39:46.368295+00:00
TL-ORD-13AB01F848,9539,sess_346f1607d60e489a,2686.00,0.00,0.00,2686.00,4,Card,CONFIRMED,2026-09-04T06:09:37.768206+00:00
TL-ORD-AEC33AA59D,9926,sess_0f5509627bdb4afc,1506.00,0.00,0.00,1506.00,3,COD,CONFIRMED,2026-09-04T05:56:44.829174+00:00
TL-ORD-AEE04DE5FB,,sess_9c3352589dda4e76,2116.00,0.00,0.00,2116.00,2,UPI,CONFIRMED,2026-09-04T05:51:20.300533+00:00
TL-ORD-AEDBDE0541,8164,sess_b2e73364ae314ad6,779.00,0.00,99.00,878.00,2,NetBanking,CONFIRMED,2026-09-04T05:45:23.729053+00:00
TL-ORD-5AF295E378,,sess_3179748d53db49b2,5509.00,0.00,0.00,5509.00,5,UPI,CONFIRMED,2026-09-04T05:37:15.645362+00:00
TL-ORD-F7C5B65392,9034,sess_8ea4c5b942b04246,1670.00,0.00,0.00,1670.00,2,Card,CONFIRMED,2026-09-04T05:36:57.768691+00:00
TL-ORD-7A3EA8E971,,sess_01ea610e5fa44875,751.00,112.65,99.00,737.35,4,COD,CONFIRMED,2026-09-04T05:26:23.691089+00:00
TL-ORD-127B39D7FE,7040,sess_db4164218d9149f5,1928.00,289.20,0.00,1638.80,2,UPI,CONFIRMED,2026-09-04T05:23:18.015904+00:00
