order_id,user_id,session_id,total_amount,discount_amount,delivery_fee,final_amount,delivery_days,payment_method,status,shipping_city,shipping_pincode,created_at,order_date
TL-ORD-210438ED66,6291.0,sess_d74c2047336a4c8d,1724,0.0,0,1724.0,4,NetBanking,CONFIRMED,Hyderabad,162714,2026-09-07 13:10:31.763135,2026-09-07
TL-ORD-2211BAD7D7,6218.0,sess_20655908a6634e13,4299,0.0,0,4299.0,2,Card,CONFIRMED,Bengaluru,447512,2026-08-15 04:30:19.087972,2026-08-15
TL-ORD-E5B82EE914,11480.0,sess_9ec887ff7b8049cb,2238,335.7,0,1902.3,3,COD,CONFIRMED,Hyderabad,283362,2026-09-03 19:18:21.446114,2026-09-03
TL-ORD-360B309B03,9588.0,sess_9d6fb8d7e87e4d77,1564,234.6,0,1329.4,2,Card,CONFIRMED,Bengaluru,147187,2026-08-22 16:54:26.348744,2026-08-22
TL-ORD-477D178929,,sess_cb2f88b7d4a542e1,4758,0.0,0,4758.0,2,Card,CONFIRMED,Hyderabad,305429,2026-09-09 05:47:04.839823,2026-09-09
TL-ORD-CA025277E5,9397.0,sess_1b8162504d324df1,2195,0.0,0,2195.0,4,UPI,CONFIRMED,Bengaluru,613717,2026-08-28 21:35:16.759851,2026-08-28
TL-ORD-29572EDFA5,,sess_da0251c602bb4ee9,848,0.0,99,947.0,6,COD,CONFIRMED,Pune,654811,2026-08-31 10:47:27.778644,2026-08-31
TL-ORD-39452FF138,10981.0,sess_c69d4d4c7d0e4e04,5596,0.0,0,5596.0,2,UPI,CONFIRMED,Pune,305673,2026-09-01 15:31:45.991729,2026-09-01
TL-ORD-2F9B2AF9B6,,sess_eb74379426114fee,779,0.0,99,878.0,2,UPI,CONFIRMED,Delhi NCR,593720,2026-08-29 16:54:28.122390,2026-08-29
TL-ORD-7EAA478880,11000.0,sess_cd730b98a6ee4c78,550,82.5,99,566.5,5,UPI,CONFIRMED,Bengaluru,518264,2026-08-24 14:44:55.615951,2026-08-24
TL-ORD-E53C3FEAB7,8828.0,sess_0fdf8e24a6ed4dc7,2435,365.25,0,2069.75,2,UPI,CONFIRMED,Mumbai,349422,2026-08-31 14:28:50.939675,2026-08-31
TL-ORD-60A6821EBA,7050.0,sess_ebfe2465cf664c20,1450,217.5,0,1232.5,2,Card,CONFIRMED,Pune,197516,2026-08-21 16:05:31.491647,2026-08-21
TL-ORD-1F0F5BC23D,9248.0,sess_4c59605be9b94538,3282,0.0,0,3282.0,4,COD,CONFIRMED,Mumbai,674429,2026-08-19 08:26:04.367508,2026-08-19
TL-ORD-BC8ED5D264,6527.0,sess_fde45d80858c44b0,1670,0.0,0,1670.0,2,NetBanking,CONFIRMED,Delhi NCR,244343,2026-08-15 16:38:06.816214,2026-08-15
TL-ORD-DB0E285771,8770.0,sess_e1587ab8cfdb4ce7,1670,250.5,0,1419.5,2,UPI,CONFIRMED,Pune,588097,2026-09-05 19:27:03.286436,2026-09-05
TL-ORD-609AF11B20,,sess_7d4081a3fc224fc0,7844,1176.6,0,6667.4,2,NetBanking,CONFIRMED,Bengaluru,302358,2026-08-19 09:16:18.647122,2026-08-19
TL-ORD-C74295BE4F,10201.0,sess_34f3bb09fe98496f,3499,0.0,0,3499.0,3,UPI,CONFIRMED,Chennai,651986,2026-08-20 16:41:07.378205,2026-08-20
TL-ORD-C77FEB5504,10845.0,sess_6f0b87af3b1d4f79,5596,839.4,0,4756.6,2,Card,CONFIRMED,Mumbai,162659,2026-08-19 14:29:30.340822,2026-08-19
TL-ORD-1B924DD6AD,7719.0,sess_45140cac8fe74b11,2688,0.0,0,2688.0,2,Card,CONFIRMED,Bengaluru,291886,2026-09-02 06:17:00.360749,2026-09-02
TL-ORD-6D16DED6EF,,sess_0d05a19b6fde46ff,3316,497.4,0,2818.6,3,NetBanking,CONFIRMED,Delhi NCR,662503,2026-08-22 07:53:20.691726,2026-08-22
TL-ORD-251D79D6D4,10578.0,sess_0dc0fa5dc907499f,3899,584.85,0,3314.15,2,Card,CONFIRMED,Chennai,372832,2026-08-19 08:31:51.576114,2026-08-19
TL-ORD-0C1D34F9DE,6374.0,sess_66286355983e4f6c,4869,0.0,0,4869.0,3,UPI,CONFIRMED,Mumbai,428655,2026-09-07 02:59:14.438277,2026-09-07
TL-ORD-3D677AB4F1,,sess_70ffa9109da44de1,869,0.0,99,968.0,3,NetBanking,CONFIRMED,Delhi NCR,555895,2026-09-04 13:07:16.787572,2026-09-04
TL-ORD-CCD5E892AE,8651.0,sess_37705c2484034852,802,0.0,99,901.0,2,COD,CONFIRMED,Delhi NCR,115868,2026-09-07 12:36:34.012826,2026-09-07
TL-ORD-2E03BDD00D,9770.0,sess_533d18cb879946a8,4999,749.85,0,4249.15,3,COD,CONFIRMED,Mumbai,548202,2026-08-29 18:58:21.091621,2026-08-29
TL-ORD-0F4921170D,8390.0,sess_e82a1038e6eb4d3b,1774,0.0,0,1774.0,2,Card,CONFIRMED,Mumbai,563570,2026-08-23 04:56:27.546411,2026-08-23
TL-ORD-F78764DF45,11039.0,sess_98d2661b1ade4a24,1179,176.85,0,1002.15,2,Card,CONFIRMED,Delhi NCR,675758,2026-09-08 23:07:10.188544,2026-09-08
TL-ORD-1D56B73466,6070.0,sess_de5e4cdfe833414f,2794,419.1,0,2374.9,5,Card,CONFIRMED,Delhi NCR,172666,2026-08-18 02:36:02.679290,2026-08-18
TL-ORD-9D89B97635,7391.0,sess_8fd1c10dbaec451b,1774,0.0,0,1774.0,2,NetBanking,CONFIRMED,Mumbai,202873,2026-09-10 06:46:29.454931,2026-09-10
TL-ORD-BFB02296C4,9666.0,sess_29d4cead67434daf,4304,0.0,0,4304.0,4,UPI,CONFIRMED,Chennai,556206,2026-08-21 05:46:03.652847,2026-08-21
TL-ORD-FCB7C57FCD,7260.0,sess_189d8e6ab90047f9,1230,0.0,0,1230.0,4,COD,CONFIRMED,Pune,296817,2026-08-17 08:50:35.119996,2026-08-17
TL-ORD-CB61B82024,6799.0,sess_b57cc8d3d2d24881,1199,0.0,0,1199.0,2,NetBanking,CONFIRMED,Chennai,486613,2026-09-13 09:20:54.061483,2026-09-13
TL-ORD-87692A1376,10375.0,sess_feb25a6633b943ae,3670,0.0,0,3670.0,3,Card,CONFIRMED,Chennai,548765,2026-09-08 15:05:25.715187,2026-09-08
TL-ORD-B2344A819D,,sess_b12d79f22f38406f,642,96.3,99,644.7,5,COD,CONFIRMED,Bengaluru,588204,2026-09-13 14:59:59.233822,2026-09-13
TL-ORD-F4AAD7ADDE,11344.0,sess_a6ca248998e04232,2622,393.3,0,2228.7,3,COD,CONFIRMED,Bengaluru,604761,2026-08-15 01:02:36.506118,2026-08-15
TL-ORD-2F635EF157,11744.0,sess_ae79b10226b143da,7844,0.0,0,7844.0,2,COD,CONFIRMED,Chennai,247605,2026-08-30 12:42:35.398499,2026-08-30
TL-ORD-CF453F3B20,6026.0,sess_8143b5e81ffa408d,2589,0.0,0,2589.0,2,Card,CONFIRMED,Chennai,682081,2026-09-01 10:45:49.284175,2026-09-01
TL-ORD-D9F5DB5681,,sess_bd92a8a5d1464837,2036,305.4,0,1730.6,2,NetBanking,CONFIRMED,Delhi NCR,523928,2026-08-19 11:35:20.100313,2026-08-19
TL-ORD-7B25650919,7989.0,sess_62c1f80f3e404d0b,3143,471.45,0,2671.55,2,COD,CONFIRMED,Chennai,198277,2026-08-31 15:30:20.919325,2026-08-31
TL-ORD-D269047950,11727.0,sess_eb1aa99ce700475a,5322,798.3,0,4523.7,4,UPI,CONFIRMED,Hyderabad,377568,2026-09-05 22:47:19.492037,2026-09-05
TL-ORD-11007F2B15,7946.0,sess_481e713fac97424a,3938,590.7,0,3347.3,3,COD,CONFIRMED,Hyderabad,112575,2026-08-28 20:01:02.220264,2026-08-28
TL-ORD-9C84033703,,sess_dcb3193581684b55,5509,0.0,0,5509.0,5,NetBanking,CONFIRMED,Hyderabad,616116,2026-09-07 09:56:10.804055,2026-09-07
TL-ORD-16D73D9E7A,11647.0,sess_9b7a876becba46c6,1179,0.0,0,1179.0,2,COD,CONFIRMED,Chennai,431332,2026-09-13 10:49:39.880307,2026-09-13
TL-ORD-34494207DA,9115.0,sess_16ca6fad33a24142,2717,0.0,0,2717.0,3,COD,CONFIRMED,Delhi NCR,619918,2026-09-08 23:09:07.464578,2026-09-08
TL-ORD-777136C1F4,,sess_fa078de4804b4924,1994,0.0,0,1994.0,2,Card,CONFIRMED,Mumbai,193410,2026-08-20 22:16:31.855687,2026-08-20
TL-ORD-E5160CF77B,,sess_e872e42cd1314fb5,1882,282.3,0,1599.7,2,Card,CONFIRMED,Delhi NCR,141341,2026-09-13 13:14:57.078593,2026-09-13
TL-ORD-F5F1599F21,8516.0,sess_d5d7a24defda4264,4299,0.0,0,4299.0,2,NetBanking,CONFIRMED,Hyderabad,383042,2026-09-10 23:11:48.818171,2026-09-10
TL-ORD-E05A06E31B,11237.0,sess_aaabbd72ef1f41ed,1739,0.0,0,1739.0,5,UPI,CONFIRMED,Mumbai,684770,2026-08-22 21:41:51.291200,2026-08-22
TL-ORD-A79AA99101,7646.0,sess_fb205e697d5e461a,1847,0.0,0,1847.0,3,COD,CONFIRMED,Mumbai,114110,2026-08-18 08:26:57.009793,2026-08-18
TL-ORD-1A693C3CE7,6349.0,sess_37e3af6fb94a4235,1170,0.0,0,1170.0,5,COD,CONFIRMED,Chennai,238099,2026-09-08 05:00:53.486102,2026-09-08
TL-ORD-0E60E8F013,,sess_c7cdebcd946b4bf2,1179,176.85,0,1002.15,2,Card,CONFIRMED,Delhi NCR,643002,2026-08-21 22:27:47.121498,2026-08-21
TL-ORD-B61380AE88,7759.0,sess_c60db78cd4c7412a,2936,440.4,0,2495.6,4,COD,CONFIRMED,Mumbai,136602,2026-09-06 22:17:16.059057,2026-09-06
TL-ORD-3F6CF44543,9811.0,sess_bf59fbf35b524e55,1617,0.0,0,1617.0,3,NetBanking,CONFIRMED,Chennai,300010,2026-08-20 21:49:52.605530,2026-08-20
TL-ORD-127B39D7FE,7040.0,sess_db4164218d9149f5,1928,289.2,0,1638.8,2,UPI,CONFIRMED,Chennai,180688,2026-09-04 05:23:18.015904,2026-09-04
TL-ORD-5D926573E1,8115.0,sess_c3b8f78cef804d3d,4079,0.0,0,4079.0,2,NetBanking,CONFIRMED,Mumbai,454518,2026-09-04 18:41:48.316836,2026-09-04
TL-ORD-9F1E961A8D,10917.0,sess_b6d08e4ff8f04fef,2640,396.0,0,2244.0,3,COD,CONFIRMED,Hyderabad,664639,2026-08-15 09:15:09.625293,2026-08-15
TL-ORD-F9EBAD115F,6365.0,sess_34710a5314f14616,1339,0.0,0,1339.0,3,UPI,CONFIRMED,Chennai,292019,2026-08-17 17:46:14.559838,2026-08-17
TL-ORD-315E055693,9596.0,sess_b24af539381e44b6,6594,0.0,0,6594.0,3,Card,CONFIRMED,Hyderabad,385486,2026-09-06 06:31:34.376080,2026-09-06
TL-ORD-E16D308151,,sess_a136cb79a3694490,5184,777.6,0,4406.4,6,Card,CONFIRMED,Mumbai,298577,2026-08-30 13:18:04.179074,2026-08-30
TL-ORD-3A013D84EC,10141.0,sess_9463ce92463c4917,1210,0.0,0,1210.0,2,NetBanking,CONFIRMED,Pune,232652,2026-09-02 06:03:25.969372,2026-09-02
TL-ORD-B88CDF96FA,,sess_d2110267af5a4330,3481,522.15,0,2958.85,5,Card,CONFIRMED,Chennai,227881,2026-08-29 21:06:01.128555,2026-08-29
TL-ORD-4DA38F44B0,,sess_1b5395f2ccdf4714,2388,358.2,0,2029.8,4,UPI,CONFIRMED,Bengaluru,619705,2026-08-28 02:55:08.525860,2026-08-28
TL-ORD-8278418AED,6640.0,sess_d7d6ae541a11411e,1724,0.0,0,1724.0,4,NetBanking,CONFIRMED,Mumbai,588212,2026-09-05 14:52:08.590374,2026-09-05
TL-ORD-9AA11620C2,6570.0,sess_98ea8f4271284c0e,2499,374.85,0,2124.15,3,Card,CONFIRMED,Bengaluru,490336,2026-08-22 17:20:03.707895,2026-08-22
TL-ORD-FCE0408C93,,sess_91b93f0b54d0469b,984,147.6,99,935.4,5,UPI,CONFIRMED,Pune,282594,2026-08-16 02:33:47.048508,2026-08-16
TL-ORD-B86C209CED,,sess_3eee5812caf74686,4320,0.0,0,4320.0,4,COD,CONFIRMED,Pune,491566,2026-08-17 19:59:42.893717,2026-08-17
TL-ORD-AE51351D3D,11964.0,sess_f945832d37904bf9,2268,340.2,0,1927.8,3,UPI,CONFIRMED,Pune,175825,2026-09-10 17:53:34.874985,2026-09-10
TL-ORD-8C4789E238,7529.0,sess_17c2c1a9ecc0450b,4759,713.85,0,4045.15,4,COD,CONFIRMED,Mumbai,462474,2026-08-20 09:40:56.394709,2026-08-20
TL-ORD-2ED1589C2E,9869.0,sess_66162f8197d9427b,1875,281.25,0,1593.75,4,UPI,CONFIRMED,Hyderabad,465125,2026-08-23 09:55:11.644046,2026-08-23
TL-ORD-78DEF8C2E2,8036.0,sess_6ec6ddcc1d04478d,4304,0.0,0,4304.0,4,NetBanking,CONFIRMED,Mumbai,221335,2026-08-18 01:11:30.022578,2026-08-18
TL-ORD-51A5F7F744,6218.0,sess_8bb9905519ec491b,1684,252.6,0,1431.4,2,UPI,CONFIRMED,Bengaluru,677073,2026-08-19 13:50:11.191482,2026-08-19
TL-ORD-266AF65A36,11459.0,sess_280c4643cf2c4241,2550,382.5,0,2167.5,2,COD,CONFIRMED,Mumbai,372150,2026-09-05 08:51:15.348484,2026-09-05
TL-ORD-28A44C1B02,7704.0,sess_1fcd08adca684dbb,1791,0.0,0,1791.0,3,COD,CONFIRMED,Hyderabad,295551,2026-08-19 03:30:46.004517,2026-08-19
TL-ORD-53521209D0,6955.0,sess_54c0b668091145c1,1668,0.0,0,1668.0,3,Card,CONFIRMED,Bengaluru,321352,2026-09-02 17:46:50.668859,2026-09-02
TL-ORD-F498F5BA60,,sess_704b076757654c33,3537,530.55,0,3006.45,3,Card,CONFIRMED,Delhi NCR,375907,2026-08-17 02:45:16.455258,2026-08-17
TL-ORD-5C11A57B25,10737.0,sess_b175a6d993f7414e,3499,0.0,0,3499.0,3,NetBanking,CONFIRMED,Mumbai,317863,2026-09-09 14:30:27.143750,2026-09-09
TL-ORD-0260E7E0D9,,sess_9c354779283242a5,1199,0.0,0,1199.0,2,Card,CONFIRMED,Bengaluru,458992,2026-08-22 17:50:18.158674,2026-08-22
TL-ORD-74ED551F26,10219.0,sess_31484c2350d64cae,3985,0.0,0,3985.0,3,COD,CONFIRMED,Delhi NCR,474963,2026-08-28 17:36:38.987177,2026-08-28
TL-ORD-921F62AEB6,,sess_511196fb817448c0,1875,0.0,0,1875.0,4,UPI,CONFIRMED,Mumbai,346793,2026-09-02 15:21:18.083879,2026-09-02
TL-ORD-C2AB1ACE83,11253.0,sess_4f398b0d6ee34a0d,1739,260.85,0,1478.15,5,Card,CONFIRMED,Bengaluru,434461,2026-08-21 08:50:47.246593,2026-08-21
TL-ORD-E18BF5D009,,sess_ad81a858e2e943af,2199,0.0,0,2199.0,4,NetBanking,CONFIRMED,Delhi NCR,477430,2026-08-24 10:28:30.126035,2026-08-24
TL-ORD-56BE146E1C,8756.0,sess_98d146dd1c3d4026,2686,402.9,0,2283.1,4,Card,CONFIRMED,Pune,697413,2026-08-30 10:24:29.265053,2026-08-30
TL-ORD-DF91FC2F9F,10739.0,sess_0b5691c395c64f8a,1103,0.0,0,1103.0,5,Card,CONFIRMED,Pune,375417,2026-08-20 03:29:13.166198,2026-08-20
TL-ORD-CDCA007004,6029.0,sess_bdfd08c0508349e7,1107,166.05,0,940.95,4,Card,CONFIRMED,Mumbai,359720,2026-08-14 22:34:46.935045,2026-08-14
TL-ORD-496E0E89F9,,sess_c0f5fc630b4c4df8,1684,0.0,0,1684.0,2,Card,CONFIRMED,Delhi NCR,559474,2026-08-23 08:32:36.482897,2026-08-23
TL-ORD-7BAA158D34,6399.0,sess_808784160a784e97,1914,0.0,0,1914.0,3,COD,CONFIRMED,Mumbai,695818,2026-09-01 22:25:43.370756,2026-09-01
TL-ORD-F3FB63298E,,sess_b367909b932647f5,3090,463.5,0,2626.5,2,COD,CONFIRMED,Bengaluru,164745,2026-09-01 12:36:46.184883,2026-09-01
TL-ORD-C59B54B0E8,9743.0,sess_651c9ddb585c4813,2116,317.4,0,1798.6,2,UPI,CONFIRMED,Hyderabad,366152,2026-08-19 20:49:11.176951,2026-08-19
TL-ORD-6162C7A890,9583.0,sess_bdb60a80826143f9,1743,261.45,0,1481.55,3,Card,CONFIRMED,Delhi NCR,274648,2026-08-25 06:33:42.454640,2026-08-25
TL-ORD-DB0B1BEA99,10410.0,sess_31adf9fdb44a49ee,999,0.0,0,999.0,2,UPI,CONFIRMED,Pune,401285,2026-08-15 19:02:23.392812,2026-08-15
TL-ORD-C0B6DE548A,11190.0,sess_12bf345e60804e57,2268,340.2,0,1927.8,3,NetBanking,CONFIRMED,Chennai,635778,2026-08-21 07:20:58.213400,2026-08-21
TL-ORD-629032748D,9490.0,sess_d434e6c439794e5e,5596,839.4,0,4756.6,2,COD,CONFIRMED,Hyderabad,190669,2026-08-23 09:07:10.866464,2026-08-23
TL-ORD-C11BFFBC15,9763.0,sess_3eb6751367e4441b,2640,396.0,0,2244.0,3,NetBanking,CONFIRMED,Bengaluru,188528,2026-08-17 06:06:54.418688,2026-08-17
TL-ORD-84A2BE094E,,sess_7458a291e04e4e69,2799,419.85,0,2379.15,2,UPI,CONFIRMED,Chennai,460135,2026-08-24 17:33:52.381400,2026-08-24
TL-ORD-265E27AFB0,8130.0,sess_6231693890204e70,1899,0.0,0,1899.0,4,NetBanking,CONFIRMED,Mumbai,405779,2026-09-06 15:39:51.986994,2026-09-06
TL-ORD-6EB1C1C99D,7038.0,sess_98540ba1105d402b,5450,0.0,0,5450.0,2,UPI,CONFIRMED,Pune,578469,2026-08-22 03:08:08.357637,2026-08-22
TL-ORD-89E56C8155,,sess_d38cb0aa961d4e76,550,82.5,99,566.5,5,UPI,CONFIRMED,Delhi NCR,351099,2026-08-28 02:24:00.277059,2026-08-28
TL-ORD-17B5448182,11454.0,sess_8a6eb40eedbf4ff1,5659,848.85,0,4810.15,2,COD,CONFIRMED,Delhi NCR,396220,2026-08-26 06:02:42.841030,2026-08-26
TL-ORD-8E1E2AC2E7,,sess_7af692279d884e16,1739,260.85,0,1478.15,5,UPI,CONFIRMED,Delhi NCR,182137,2026-08-25 06:11:24.645698,2026-08-25
TL-ORD-214E56BC88,,sess_7af88d7cbce3420c,2673,0.0,0,2673.0,2,UPI,CONFIRMED,Delhi NCR,597550,2026-08-29 16:04:00.982290,2026-08-29
TL-ORD-40D161858A,8999.0,sess_8d405568d4c444ca,3316,0.0,0,3316.0,3,Card,CONFIRMED,Bengaluru,116394,2026-08-31 17:21:50.586962,2026-08-31
TL-ORD-0142B93035,8351.0,sess_f65e821a528b47ee,7844,1176.6,0,6667.4,2,COD,CONFIRMED,Bengaluru,205206,2026-09-01 05:29:41.966371,2026-09-01
TL-ORD-3A6D0F1C94,,sess_4be2bd75535b4cac,2116,317.4,0,1798.6,2,Card,CONFIRMED,Pune,517518,2026-08-26 10:54:07.492610,2026-08-26
TL-ORD-681F67E1BB,8143.0,sess_ffd64c837e894456,852,0.0,99,951.0,2,NetBanking,CONFIRMED,Chennai,494519,2026-09-08 20:57:03.714586,2026-09-08
TL-ORD-1B7202AD50,9595.0,sess_d4f3b283d74547a6,5499,0.0,0,5499.0,3,NetBanking,CONFIRMED,Delhi NCR,505808,2026-08-23 19:59:14.391391,2026-08-23
TL-ORD-C1EAC00D92,6797.0,sess_691b2fb48cd94e3a,3361,0.0,0,3361.0,4,NetBanking,CONFIRMED,Pune,505299,2026-08-24 04:46:45.473130,2026-08-24
TL-ORD-D80D8C8486,6346.0,sess_65bb93350707421c,577,0.0,99,676.0,2,Card,CONFIRMED,Hyderabad,215529,2026-09-11 02:30:47.319936,2026-09-11
TL-ORD-433555EB9D,11500.0,sess_207011014b3d4669,1954,0.0,0,1954.0,6,UPI,CONFIRMED,Hyderabad,190332,2026-09-02 03:59:58.008809,2026-09-02
TL-ORD-001CD4A9C3,,sess_2c43eb77e6e64b6f,1089,163.35,0,925.65,3,Card,CONFIRMED,Mumbai,391619,2026-09-03 20:42:30.395185,2026-09-03
TL-ORD-F1E718DC58,,sess_ae0bf242f28b4183,2538,380.7,0,2157.3,2,COD,CONFIRMED,Delhi NCR,679896,2026-08-19 09:53:56.492166,2026-08-19
TL-ORD-11366076A9,10042.0,sess_a23d71d8ffee4ba0,1179,0.0,0,1179.0,2,COD,CONFIRMED,Delhi NCR,497632,2026-09-12 00:09:17.171872,2026-09-12
TL-ORD-32CC07A781,8584.0,sess_d40ef00164384fdf,1199,179.85,0,1019.15,2,NetBanking,CONFIRMED,Delhi NCR,578678,2026-08-28 21:57:29.390603,2026-08-28
TL-ORD-A3272CD157,,sess_2b33473880c24a09,2450,367.5,0,2082.5,3,NetBanking,CONFIRMED,Hyderabad,432287,2026-09-10 00:05:34.524253,2026-09-10
TL-ORD-DB6971A24C,,sess_e6e84583fe044e5d,1251,187.65,0,1063.35,3,COD,CONFIRMED,Mumbai,468896,2026-09-07 10:02:14.496328,2026-09-07
TL-ORD-92A281853C,8551.0,sess_1d59cc75c229468a,2403,360.45,0,2042.55,2,COD,CONFIRMED,Chennai,356001,2026-08-29 01:50:17.669513,2026-08-29
TL-ORD-4D7D749B42,9751.0,sess_7bb1faabfba947a7,4869,0.0,0,4869.0,3,UPI,CONFIRMED,Mumbai,127464,2026-09-13 19:04:12.848870,2026-09-13
TL-ORD-57CE2E2FF6,10154.0,sess_9605bc15852a497b,4965,744.75,0,4220.25,4,Card,CONFIRMED,Mumbai,120282,2026-09-03 04:23:00.690001,2026-09-03
TL-ORD-9E0748000E,11057.0,sess_17a082f598664975,2403,0.0,0,2403.0,2,NetBanking,CONFIRMED,Pune,518066,2026-09-09 22:17:15.007238,2026-09-09
TL-ORD-1DFF2D5FA3,6181.0,sess_fbb623fa2b664650,4132,0.0,0,4132.0,2,COD,CONFIRMED,Hyderabad,657173,2026-08-25 12:43:43.116584,2026-08-25
TL-ORD-3CE1B58485,,sess_2b43ba343f5d4658,2339,350.85,0,1988.15,2,NetBanking,CONFIRMED,Mumbai,664416,2026-09-05 19:40:46.879734,2026-09-05
TL-ORD-ED279F9F9E,,sess_6a50af4405e3469c,3090,0.0,0,3090.0,2,UPI,CONFIRMED,Pune,292971,2026-08-26 09:36:11.293870,2026-08-26
TL-ORD-5723C80A5F,7827.0,sess_3d1e8c4ba8c14ade,1899,0.0,0,1899.0,4,NetBanking,CONFIRMED,Chennai,471735,2026-08-23 22:28:57.158796,2026-08-23
TL-ORD-1084E6898B,8082.0,sess_bd290d5471ee4870,6594,0.0,0,6594.0,3,COD,CONFIRMED,Mumbai,537341,2026-08-23 21:22:13.899073,2026-08-23
TL-ORD-F8B253B5B5,6260.0,sess_e91f96956b2e49b1,2773,0.0,0,2773.0,2,COD,CONFIRMED,Chennai,581242,2026-08-29 20:52:48.198253,2026-08-29
TL-ORD-6ECD903639,9952.0,sess_84ca3593f7514733,3481,0.0,0,3481.0,5,Card,CONFIRMED,Mumbai,400042,2026-09-11 19:37:28.252070,2026-09-11
TL-ORD-2F99929D5F,,sess_8c4f5752fd0e45ed,4817,722.55,0,4094.45,2,NetBanking,CONFIRMED,Delhi NCR,423104,2026-08-25 17:40:38.037201,2026-08-25
TL-ORD-0400C239F8,8898.0,sess_1bea034352684f05,2499,374.85,0,2124.15,3,NetBanking,CONFIRMED,Chennai,141046,2026-08-27 03:27:56.698475,2026-08-27
TL-ORD-11A0AF8DB0,11306.0,sess_f2cd1585cb844c4a,2199,0.0,0,2199.0,4,UPI,CONFIRMED,Chennai,351194,2026-08-26 18:30:48.352475,2026-08-26
TL-ORD-2AF897FA95,,sess_624eac5e38534d2a,852,127.8,99,823.2,2,COD,CONFIRMED,Mumbai,386838,2026-09-09 12:20:03.521170,2026-09-09
TL-ORD-15D36B32C5,,sess_ded3275ddba14d35,1533,229.95,0,1303.05,2,COD,CONFIRMED,Mumbai,651482,2026-08-22 22:04:09.318701,2026-08-22
TL-ORD-26EA938E9B,7116.0,sess_99ed495b58384e61,5450,817.5,0,4632.5,2,NetBanking,CONFIRMED,Delhi NCR,435214,2026-09-12 06:10:50.207491,2026-09-12
TL-ORD-1C2EA71CAB,11675.0,sess_10917fb382334af9,2334,0.0,0,2334.0,5,Card,CONFIRMED,Chennai,363406,2026-08-18 18:53:20.169184,2026-08-18
TL-ORD-4236F8198E,11606.0,sess_d3e32231184e4daf,3421,0.0,0,3421.0,6,UPI,CONFIRMED,Pune,472963,2026-09-12 09:47:35.560723,2026-09-12
TL-ORD-55B7442686,,sess_fbeed484e9634171,3019,0.0,0,3019.0,2,Card,CONFIRMED,Mumbai,358533,2026-09-12 15:25:05.646165,2026-09-12
TL-ORD-BB08360056,10148.0,sess_1654be36672543ca,1244,0.0,0,1244.0,3,UPI,CONFIRMED,Chennai,685201,2026-09-01 21:08:45.882228,2026-09-01
TL-ORD-9653C20A0B,7788.0,sess_9314c361b2304ac2,1914,287.1,0,1626.9,3,NetBanking,CONFIRMED,Hyderabad,535477,2026-09-02 13:47:42.480540,2026-09-02
TL-ORD-EFA1EF58D2,8238.0,sess_ee12d3b7e46e4764,1389,0.0,0,1389.0,3,NetBanking,CONFIRMED,Pune,512171,2026-08-28 05:42:42.299059,2026-08-28
TL-ORD-E13E534913,11694.0,sess_7de5b15f44c8442d,3316,0.0,0,3316.0,3,COD,CONFIRMED,Pune,676703,2026-08-28 17:34:22.218709,2026-08-28
TL-ORD-1C7749E033,8827.0,sess_a8b5143de4ac4a80,4958,743.7,0,4214.3,3,UPI,CONFIRMED,Hyderabad,138259,2026-08-28 01:59:34.265138,2026-08-28
TL-ORD-D88187E3C2,,sess_f39fd6411bf14af7,1044,0.0,0,1044.0,3,COD,CONFIRMED,Bengaluru,653278,2026-08-25 19:13:58.894126,2026-08-25
TL-ORD-03DAC74D1E,,sess_5eead7c7dd3b4a79,4700,705.0,0,3995.0,3,COD,CONFIRMED,Delhi NCR,517279,2026-08-30 12:13:08.515901,2026-08-30
TL-ORD-981BABBC95,,sess_3b22b2d19c184a86,751,0.0,99,850.0,4,NetBanking,CONFIRMED,Delhi NCR,465001,2026-09-02 01:56:30.917103,2026-09-02
TL-ORD-F637E6ECCD,,sess_83b622761f014350,4499,674.85,0,3824.15,2,UPI,CONFIRMED,Pune,316264,2026-09-08 06:18:21.869551,2026-09-08
TL-ORD-BE2DFEE06E,,sess_6714a7cbdd84441f,1914,0.0,0,1914.0,3,UPI,CONFIRMED,Hyderabad,443391,2026-08-21 04:44:08.365104,2026-08-21
TL-ORD-0AB8793270,6631.0,sess_a849b3cdc32545d1,779,0.0,99,878.0,2,COD,CONFIRMED,Mumbai,387193,2026-08-15 23:10:18.379296,2026-08-15
TL-ORD-4B689D8530,11330.0,sess_8ddff88e6cdc4401,5450,0.0,0,5450.0,2,UPI,CONFIRMED,Pune,355798,2026-08-23 09:32:40.561487,2026-08-23
TL-ORD-5130BB2C10,8540.0,sess_c8e6c1d8cdb741a4,2312,0.0,0,2312.0,5,NetBanking,CONFIRMED,Hyderabad,199799,2026-08-23 10:29:40.275141,2026-08-23
TL-ORD-54139056C5,6910.0,sess_3fb61c0ca92d4e0d,2631,0.0,0,2631.0,2,Card,CONFIRMED,Hyderabad,488818,2026-09-08 19:15:44.548954,2026-09-08
TL-ORD-0169387BDF,11264.0,sess_963853d140cd4d13,3233,484.95,0,2748.05,3,NetBanking,CONFIRMED,Chennai,689951,2026-09-06 22:18:51.953966,2026-09-06
