session_id,user_id,device_type,experiment_variant,session_start_time,session_date
sess_e6e60950b2bd403f,6600.0,desktop,treatment_ai_search,2026-08-18 08:53:36.894323,2026-08-18
sess_9bb32233e9004c09,9809.0,desktop,control_keyword,2026-08-19 02:59:00.638908,2026-08-19
sess_0d7cb5588a16484e,7900.0,mobile,treatment_ai_search,2026-08-22 04:34:00.783517,2026-08-22
sess_460dc7fcec874f2d,8944.0,desktop,control_keyword,2026-08-24 20:03:59.965070,2026-08-24
sess_8644cca762ef44a3,,mobile,treatment_ai_search,2026-08-23 07:51:13.194230,2026-08-23
sess_6167253d222d4672,,desktop,control_keyword,2026-09-05 03:02:44.282548,2026-09-05
sess_c032ca6e264b4e96,11787.0,mobile,treatment_ai_search,2026-09-02 13:30:38.015152,2026-09-02
sess_4b3b6e02218d4e82,10535.0,mobile,control_keyword,2026-08-24 05:14:28.960052,2026-08-24
sess_a0f2e312a9c04e20,8056.0,mobile,treatment_ai_search,2026-08-29 16:14:37.699041,2026-08-29
sess_ca644ee816ec4479,,desktop,control_keyword,2026-09-09 02:47:04.218963,2026-09-09
sess_f33a0a6bd2c04f6e,7586.0,mobile,treatment_ai_search,2026-09-01 07:52:43.212324,2026-09-01
sess_34a627f7d5194c65,9762.0,mobile,control_keyword,2026-08-19 16:40:19.882970,2026-08-19
sess_1782a3fc7d324566,11496.0,desktop,treatment_ai_search,2026-09-11 18:04:03.911468,2026-09-11
sess_47fa6537168c4f82,11962.0,mobile,control_keyword,2026-08-29 21:59:56.142019,2026-08-29
sess_192ddb59082c415a,7188.0,mobile,treatment_ai_search,2026-08-24 01:31:10.076492,2026-08-24
sess_640582a65aa243ed,,desktop,control_keyword,2026-08-29 03:44:58.490642,2026-08-29
sess_1c96928337a44ce2,9682.0,mobile,treatment_ai_search,2026-08-19 02:02:06.624215,2026-08-19
sess_87ab45b93c0f4173,8647.0,mobile,control_keyword,2026-08-20 19:33:57.180439,2026-08-20
sess_349cb131ddca4ea9,9389.0,mobile,treatment_ai_search,2026-08-29 04:00:11.204119,2026-08-29
sess_c51b2e3c9dea4e87,9783.0,desktop,control_keyword,2026-08-15 11:52:53.822139,2026-08-15
sess_e133b9824bf04806,10196.0,mobile,treatment_ai_search,2026-08-21 08:57:41.061905,2026-08-21
sess_6113a06416f24409,8075.0,desktop,control_keyword,2026-08-31 04:45:41.516570,2026-08-31
sess_0de294ff395542d7,7992.0,desktop,treatment_ai_search,2026-08-29 23:28:05.418018,2026-08-29
sess_dbb48a4e27ea47de,8640.0,mobile,control_keyword,2026-08-15 10:17:07.854279,2026-08-15
sess_c9706657694a4fd1,8302.0,mobile,treatment_ai_search,2026-08-31 21:07:36.178336,2026-08-31
sess_89d0c587031148fe,8501.0,desktop,control_keyword,2026-08-14 22:31:55.419282,2026-08-14
sess_9c3c535d863041ef,,mobile,treatment_ai_search,2026-09-08 10:19:31.568500,2026-09-08
sess_7c3015a714aa4d72,,desktop,control_keyword,2026-08-18 08:56:30.315026,2026-08-18
sess_cbe91ed53a4b4f81,11432.0,desktop,treatment_ai_search,2026-09-12 20:31:19.625769,2026-09-12
sess_5892fb296105437e,8290.0,mobile,control_keyword,2026-08-27 10:07:07.655487,2026-08-27
sess_ed239c0c773441be,7905.0,mobile,treatment_ai_search,2026-09-03 11:23:02.914217,2026-09-03
sess_75c0567b1ad04c2e,,tablet,control_keyword,2026-09-02 16:01:31.464137,2026-09-02
sess_f1efced8af3a430e,10442.0,desktop,treatment_ai_search,2026-08-20 04:12:04.701160,2026-08-20
sess_1a3752d8afff44f3,11584.0,mobile,control_keyword,2026-08-25 02:43:59.714245,2026-08-25
sess_15f711e4e60349a6,8425.0,desktop,treatment_ai_search,2026-09-02 17:46:13.037323,2026-09-02
sess_539418b875e04df6,10807.0,mobile,control_keyword,2026-09-03 10:49:13.776743,2026-09-03
sess_7cff1bb130e14cc1,11290.0,desktop,treatment_ai_search,2026-08-15 23:11:10.165385,2026-08-15
sess_ff3fb6127b9d46a3,10115.0,mobile,control_keyword,2026-09-03 02:06:55.557510,2026-09-03
sess_2929df6b5db84cd5,9121.0,mobile,treatment_ai_search,2026-08-31 20:39:20.189734,2026-08-31
sess_654971127fdf4551,,mobile,control_keyword,2026-09-01 00:16:47.862362,2026-09-01
sess_6993766573634b24,9365.0,desktop,treatment_ai_search,2026-08-16 18:26:18.245943,2026-08-16
sess_67880fb6fec64253,8751.0,mobile,control_keyword,2026-09-12 07:24:56.151996,2026-09-12
sess_c1f35e6978294813,,desktop,treatment_ai_search,2026-09-12 15:48:49.271526,2026-09-12
sess_25bd5d2a12f44bd8,11076.0,mobile,control_keyword,2026-09-07 11:28:39.396603,2026-09-07
sess_ba91a40a23c440a0,8682.0,mobile,treatment_ai_search,2026-08-24 09:08:20.526399,2026-08-24
sess_a192843334d44151,8518.0,mobile,control_keyword,2026-09-12 20:41:50.334100,2026-09-12
sess_2274ef050a4f4ced,6014.0,mobile,treatment_ai_search,2026-09-12 05:39:28.024201,2026-09-12
sess_803d97d22e7943f8,,mobile,control_keyword,2026-08-26 00:36:15.986470,2026-08-26
sess_4c5bf9330606460c,7974.0,mobile,treatment_ai_search,2026-08-20 11:47:46.519590,2026-08-20
sess_0a0cd0f89d4d47bf,8199.0,mobile,control_keyword,2026-08-25 14:31:02.155716,2026-08-25
sess_1b1ba82a0e3c4d2f,10155.0,mobile,treatment_ai_search,2026-08-30 08:09:03.741840,2026-08-30
sess_82960337e848493a,9531.0,desktop,control_keyword,2026-09-05 02:56:09.772404,2026-09-05
sess_21bec84447d74407,6550.0,mobile,treatment_ai_search,2026-08-24 21:36:45.017645,2026-08-24
sess_2c351514fd68454b,7212.0,mobile,control_keyword,2026-09-02 22:12:08.308125,2026-09-02
sess_e2239c9ba9124950,10585.0,mobile,treatment_ai_search,2026-08-23 00:51:30.276982,2026-08-23
sess_f547364aaa994cc5,7776.0,desktop,control_keyword,2026-08-18 22:48:27.835869,2026-08-18
sess_b644a75e7a7a456f,9350.0,mobile,treatment_ai_search,2026-09-05 19:16:17.015736,2026-09-05
sess_12f04441cdf94591,6123.0,mobile,control_keyword,2026-09-10 12:54:57.390113,2026-09-10
sess_74b6ed10046f49c0,11491.0,desktop,treatment_ai_search,2026-09-08 10:24:41.341410,2026-09-08
sess_02e7a0daa0b24171,,tablet,control_keyword,2026-08-15 08:10:00.776825,2026-08-15
sess_601e60d52aaa4093,,mobile,treatment_ai_search,2026-08-26 10:11:40.446622,2026-08-26
sess_f78ab3c65dbf45cd,7595.0,mobile,control_keyword,2026-08-17 02:59:57.396263,2026-08-17
sess_06dcc64984ac4157,6960.0,desktop,treatment_ai_search,2026-08-25 11:15:36.049803,2026-08-25
sess_7cef7b92be174d92,,mobile,control_keyword,2026-09-03 15:26:56.210241,2026-09-03
sess_a9f30242c769456a,,mobile,treatment_ai_search,2026-08-21 20:10:03.358366,2026-08-21
sess_7c23bdc4c67846f5,8803.0,mobile,control_keyword,2026-09-08 07:43:53.086940,2026-09-08
sess_25e7978681434113,6367.0,desktop,treatment_ai_search,2026-08-30 17:57:13.244202,2026-08-30
sess_4e34223f9b1d431e,,tablet,control_keyword,2026-08-24 18:58:46.163163,2026-08-24
sess_5964aa8fde864556,7629.0,desktop,treatment_ai_search,2026-09-01 14:32:24.754573,2026-09-01
sess_5a682065633b4fb4,7083.0,mobile,control_keyword,2026-09-02 16:18:23.235199,2026-09-02
sess_3cc959b480c547fc,9431.0,desktop,treatment_ai_search,2026-08-15 03:25:05.163943,2026-08-15
sess_29d9c24b2ef14da2,,mobile,control_keyword,2026-08-28 06:04:24.531159,2026-08-28
sess_1d27048998f64d00,6657.0,desktop,treatment_ai_search,2026-09-09 06:25:09.381916,2026-09-09
sess_3b633a4a60a847cd,10688.0,mobile,control_keyword,2026-08-16 10:18:57.053062,2026-08-16
sess_37e63ca197e7439e,9505.0,mobile,treatment_ai_search,2026-08-16 05:57:32.192403,2026-08-16
sess_db9bcd3b6f0f4f6b,10212.0,mobile,control_keyword,2026-08-15 01:27:54.424408,2026-08-15
sess_5a8d807410c04048,9275.0,mobile,treatment_ai_search,2026-09-12 16:41:44.949669,2026-09-12
sess_9a07fc29651749b2,11787.0,desktop,control_keyword,2026-08-23 13:32:16.028673,2026-08-23
sess_7a7629519a3040fb,9782.0,mobile,treatment_ai_search,2026-09-04 15:16:07.763463,2026-09-04
sess_f7d4e6beeaf742d5,6200.0,mobile,control_keyword,2026-09-04 23:06:47.017161,2026-09-04
sess_23753045d57842dd,7985.0,desktop,treatment_ai_search,2026-08-21 03:31:27.251992,2026-08-21
sess_9769b5749c7941b2,9670.0,mobile,control_keyword,2026-08-27 22:32:47.381025,2026-08-27
sess_7015cdab713f4d2e,7281.0,desktop,treatment_ai_search,2026-09-12 00:19:16.097657,2026-09-12
sess_dd72ebda3f3341fb,11605.0,tablet,control_keyword,2026-08-30 00:04:13.189039,2026-08-30
sess_a1b8eaa1f0454492,6960.0,mobile,treatment_ai_search,2026-08-29 09:02:10.556936,2026-08-29
sess_6254776a9b5e42d1,9368.0,mobile,control_keyword,2026-08-29 04:38:52.035447,2026-08-29
sess_35e541a497734787,9181.0,desktop,treatment_ai_search,2026-08-27 23:12:02.122378,2026-08-27
sess_6d54235a6f214a21,7598.0,desktop,control_keyword,2026-09-03 09:34:56.629894,2026-09-03
sess_885a3659913c499f,11279.0,mobile,treatment_ai_search,2026-08-20 11:19:07.919590,2026-08-20
sess_c5bffd5114c0448c,,mobile,control_keyword,2026-09-01 12:04:23.807805,2026-09-01
sess_28f11b90e4db47d0,6244.0,mobile,treatment_ai_search,2026-08-31 19:11:16.501638,2026-08-31
sess_567aa9543574428b,9447.0,desktop,control_keyword,2026-09-10 23:46:47.000270,2026-09-10
sess_601df5498bf14dcc,10966.0,mobile,treatment_ai_search,2026-08-29 07:50:34.821863,2026-08-29
sess_268a81dfb2914305,8991.0,mobile,control_keyword,2026-08-24 03:25:53.402036,2026-08-24
sess_e474eeab672f4d5c,,mobile,treatment_ai_search,2026-09-05 07:22:34.939365,2026-09-05
sess_28aa08edd0d145af,6603.0,desktop,control_keyword,2026-08-15 06:16:17.129317,2026-08-15
sess_88fbab6dc7a14d8b,9949.0,mobile,treatment_ai_search,2026-08-25 02:29:26.688607,2026-08-25
sess_77880b0522f54a8b,,mobile,control_keyword,2026-09-04 04:33:19.647966,2026-09-04
sess_8a677e51fc034f9e,8859.0,mobile,treatment_ai_search,2026-08-21 15:23:03.881851,2026-08-21
sess_c53fcfc0cded4af4,11851.0,mobile,control_keyword,2026-08-23 12:40:48.628027,2026-08-23
sess_5867ade0c01c406c,10437.0,desktop,treatment_ai_search,2026-08-15 09:11:53.208678,2026-08-15
sess_483130a57836479b,7075.0,desktop,control_keyword,2026-08-19 01:21:30.722723,2026-08-19
sess_36f82a7dd49c469c,8288.0,desktop,treatment_ai_search,2026-09-09 21:31:02.890154,2026-09-09
sess_c4ee7b672d794d7f,11326.0,mobile,control_keyword,2026-08-29 12:49:47.004296,2026-08-29
sess_80960ff99f184073,9814.0,mobile,treatment_ai_search,2026-09-03 15:59:18.695168,2026-09-03
sess_b056a21900d744fb,6793.0,mobile,control_keyword,2026-08-31 14:47:17.003182,2026-08-31
sess_792184a919144d22,6938.0,desktop,treatment_ai_search,2026-09-11 06:44:56.706060,2026-09-11
sess_d04fa76703314e8f,,mobile,control_keyword,2026-08-21 06:49:45.741342,2026-08-21
sess_d0fbc9034ffe428d,,mobile,treatment_ai_search,2026-09-02 10:41:51.810989,2026-09-02
sess_cd5a34483ed24b85,7989.0,mobile,control_keyword,2026-08-19 06:29:56.912200,2026-08-19
sess_d2c7c44641be4c6d,8533.0,mobile,treatment_ai_search,2026-08-19 00:59:01.657414,2026-08-19
sess_0922ac615de44931,,mobile,control_keyword,2026-09-13 14:09:36.618137,2026-09-13
sess_04c3403eb6644bd9,,mobile,treatment_ai_search,2026-09-02 15:23:29.001153,2026-09-02
sess_9dc0eb7d601b4972,7814.0,mobile,control_keyword,2026-08-30 10:32:38.955056,2026-08-30
sess_8d2988bf15b54ed4,,desktop,treatment_ai_search,2026-09-02 14:54:05.848802,2026-09-02
sess_d14dddbb2ac647be,,mobile,control_keyword,2026-08-28 15:59:34.134876,2026-08-28
sess_85ee25bdc392471b,8866.0,mobile,treatment_ai_search,2026-09-11 10:20:10.114118,2026-09-11
sess_20b19ae65a7741e0,9063.0,mobile,control_keyword,2026-09-09 15:15:44.536382,2026-09-09
sess_1371a9bf7e3046c6,6330.0,mobile,treatment_ai_search,2026-08-29 23:10:16.062885,2026-08-29
sess_c93eb3347a584094,9600.0,mobile,control_keyword,2026-08-23 08:32:31.073284,2026-08-23
sess_1a73f96038534ce2,9528.0,mobile,treatment_ai_search,2026-08-31 10:46:55.649919,2026-08-31
sess_9ba19398d8724796,8323.0,mobile,control_keyword,2026-08-15 17:10:09.280052,2026-08-15
sess_3d0d1917aa5a4c94,6668.0,mobile,treatment_ai_search,2026-08-16 14:26:24.985118,2026-08-16
sess_6522b444260649a3,11950.0,mobile,control_keyword,2026-08-24 09:47:31.840699,2026-08-24
sess_e6ce93109b3f42d1,9738.0,mobile,treatment_ai_search,2026-09-04 05:35:20.006668,2026-09-04
sess_26127fd30f66401a,9427.0,mobile,control_keyword,2026-08-27 07:37:49.898578,2026-08-27
sess_10e3a21b993a4aba,11886.0,mobile,treatment_ai_search,2026-08-19 19:51:10.477121,2026-08-19
sess_002d570ced104459,8526.0,mobile,control_keyword,2026-08-21 12:50:45.910173,2026-08-21
sess_ae49efbf7bca4a97,10902.0,desktop,treatment_ai_search,2026-09-12 08:36:47.425224,2026-09-12
sess_a6de89ffc6954d76,,mobile,control_keyword,2026-08-28 12:36:00.274113,2026-08-28
sess_fd17d62418e94e01,,desktop,treatment_ai_search,2026-08-19 18:05:00.153228,2026-08-19
sess_89a0356cd8aa44f7,11730.0,mobile,control_keyword,2026-09-09 23:57:54.318171,2026-09-09
sess_3ca3c871f62340fd,10746.0,mobile,treatment_ai_search,2026-09-13 05:02:38.871688,2026-09-13
sess_0c95438953514cbf,10330.0,mobile,control_keyword,2026-08-31 10:38:10.223567,2026-08-31
sess_4c193ebf10be448c,10109.0,mobile,treatment_ai_search,2026-08-23 14:14:15.410264,2026-08-23
sess_89870e5f5596459c,10208.0,mobile,control_keyword,2026-08-18 10:34:04.558507,2026-08-18
sess_6328e80128b24b65,9507.0,mobile,treatment_ai_search,2026-08-15 18:32:55.635463,2026-08-15
sess_36d44541a07340d2,9450.0,desktop,control_keyword,2026-08-23 06:48:31.083153,2026-08-23
sess_e2fe44407e1f4600,10057.0,desktop,treatment_ai_search,2026-08-18 05:34:04.854922,2026-08-18
sess_823cd05d31794d6d,10717.0,mobile,control_keyword,2026-08-21 08:50:22.391712,2026-08-21
sess_7f851ae4cdbf495e,10520.0,mobile,treatment_ai_search,2026-09-02 00:32:38.335455,2026-09-02
sess_2b242400302d4855,8137.0,desktop,control_keyword,2026-09-10 10:05:34.578826,2026-09-10
sess_792d1a66086d42b2,9736.0,desktop,treatment_ai_search,2026-09-11 16:14:56.333326,2026-09-11
sess_5593c0bb1d074eca,10778.0,desktop,control_keyword,2026-09-07 13:53:30.874538,2026-09-07
sess_02738980d3714a4f,10390.0,mobile,treatment_ai_search,2026-08-22 09:17:03.337048,2026-08-22
sess_7b5059541cce4e45,10068.0,mobile,control_keyword,2026-08-22 13:08:49.559648,2026-08-22
sess_b463c10d03354d65,,desktop,treatment_ai_search,2026-08-25 18:58:20.261179,2026-08-25
sess_44122c220e904935,6828.0,mobile,control_keyword,2026-08-20 20:06:34.825364,2026-08-20
sess_a0db6f6a0f1e42b8,6549.0,mobile,treatment_ai_search,2026-09-01 01:36:43.705552,2026-09-01
sess_9b24f86a574a43e4,10691.0,desktop,control_keyword,2026-09-08 10:25:41.261657,2026-09-08
sess_4dcba718edf74313,10405.0,mobile,treatment_ai_search,2026-08-22 18:22:44.292193,2026-08-22
sess_e6de41c31a484cd2,10640.0,mobile,control_keyword,2026-08-17 12:35:15.530771,2026-08-17
sess_2938078dc70f4f7a,11179.0,mobile,treatment_ai_search,2026-08-22 11:47:11.084347,2026-08-22
sess_0273e45f7ce04917,,desktop,control_keyword,2026-08-15 04:22:33.240781,2026-08-15
sess_852a1c3b3af248a9,10699.0,mobile,treatment_ai_search,2026-08-26 03:36:58.969354,2026-08-26
sess_8d794445d82b4670,9412.0,mobile,control_keyword,2026-09-07 18:56:51.020068,2026-09-07
sess_fbb5f353e0ed4404,10335.0,mobile,treatment_ai_search,2026-09-04 14:36:30.799533,2026-09-04
sess_ce2f3a0d463849af,,tablet,control_keyword,2026-08-14 23:51:49.604584,2026-08-14
sess_fb4c35b7502d4465,10663.0,mobile,treatment_ai_search,2026-09-13 02:29:05.548242,2026-09-13
sess_251516e3c57c49f2,11502.0,mobile,control_keyword,2026-09-01 02:14:09.088740,2026-09-01
sess_47f2cafed4184da2,7036.0,mobile,treatment_ai_search,2026-08-18 23:26:28.673840,2026-08-18
sess_1a19417c5583413b,,mobile,control_keyword,2026-09-02 18:45:16.756122,2026-09-02
sess_6f350413f16c467f,11476.0,mobile,treatment_ai_search,2026-08-25 21:16:14.341692,2026-08-25
sess_597062f471bd4bf4,8659.0,mobile,control_keyword,2026-09-12 15:19:48.670887,2026-09-12
sess_0b4a3e60f1cc4d3e,6501.0,mobile,treatment_ai_search,2026-09-06 20:54:00.424836,2026-09-06
sess_fabbdc98f04845c8,11181.0,mobile,control_keyword,2026-08-29 06:40:32.770847,2026-08-29
sess_eddd014793de4491,,mobile,treatment_ai_search,2026-08-28 12:06:20.342017,2026-08-28
sess_0cb4f30ce77a47ac,9269.0,desktop,control_keyword,2026-09-07 18:55:17.598251,2026-09-07
sess_02b36e6760d04680,10593.0,tablet,treatment_ai_search,2026-08-21 09:27:13.609009,2026-08-21
sess_ad72a5c4d7ea4157,10280.0,mobile,control_keyword,2026-08-25 20:35:12.911501,2026-08-25
sess_0e0d6fbac9ec4b38,,desktop,treatment_ai_search,2026-08-30 17:30:52.699064,2026-08-30
sess_30ec13699eeb4b3b,,mobile,control_keyword,2026-08-18 14:20:58.988982,2026-08-18
sess_56be93a60ee94191,8505.0,mobile,treatment_ai_search,2026-08-28 15:46:53.853646,2026-08-28
sess_846f467bcd1a44f9,11829.0,mobile,control_keyword,2026-08-18 21:01:02.175391,2026-08-18
sess_b712d87dfb2e4068,11875.0,mobile,treatment_ai_search,2026-09-04 22:49:41.385448,2026-09-04
sess_874a4616473648c9,,mobile,control_keyword,2026-09-05 04:15:42.839038,2026-09-05
sess_22d102926b8743db,10264.0,desktop,treatment_ai_search,2026-09-06 14:45:38.933361,2026-09-06
sess_979ccc67b27a4c96,,mobile,control_keyword,2026-09-12 12:45:52.129635,2026-09-12
sess_705177d6913043f1,,mobile,treatment_ai_search,2026-09-13 14:06:25.311640,2026-09-13
sess_2f63454c033d4f30,6604.0,mobile,control_keyword,2026-08-29 16:54:41.902744,2026-08-29
sess_acf0c8969919497d,,mobile,treatment_ai_search,2026-08-22 16:13:39.893819,2026-08-22
sess_52835790c6614d48,9272.0,mobile,control_keyword,2026-08-24 16:58:01.015596,2026-08-24
sess_7fb8a1c5ca554bc9,9600.0,desktop,treatment_ai_search,2026-08-23 00:09:05.206237,2026-08-23
sess_1620a426f29249c1,8935.0,desktop,control_keyword,2026-08-26 07:24:50.054485,2026-08-26
sess_b8a95131276b4663,7807.0,mobile,treatment_ai_search,2026-08-31 11:02:02.677408,2026-08-31
sess_0d946b80f9da4240,8955.0,mobile,control_keyword,2026-08-16 16:24:41.073990,2026-08-16
sess_10ae711be6e34e5a,6038.0,desktop,treatment_ai_search,2026-08-24 08:13:35.154837,2026-08-24
sess_606903c27ecb4c72,10605.0,mobile,control_keyword,2026-08-29 12:47:20.583129,2026-08-29
sess_549ad816a31c4180,9347.0,mobile,treatment_ai_search,2026-08-18 08:07:45.697850,2026-08-18
sess_0adaf1992ae64e8b,11104.0,mobile,control_keyword,2026-09-03 08:15:08.202491,2026-09-03
sess_59170b4ae22f48c1,11957.0,mobile,treatment_ai_search,2026-08-20 15:38:51.157275,2026-08-20
sess_320391aac1e94e03,,mobile,control_keyword,2026-09-06 01:07:58.196420,2026-09-06
sess_b61594fcc24045df,8993.0,mobile,treatment_ai_search,2026-08-24 14:33:39.727283,2026-08-24
sess_b917cfc86f60410e,8722.0,mobile,control_keyword,2026-08-30 08:11:42.531325,2026-08-30
sess_05bea30725b54af0,11821.0,mobile,treatment_ai_search,2026-09-09 05:17:20.267186,2026-09-09
sess_8193121f42c54eb6,,tablet,control_keyword,2026-08-31 17:27:02.092112,2026-08-31
sess_8a96dce325d84e65,6827.0,mobile,treatment_ai_search,2026-08-18 23:11:45.713333,2026-08-18
sess_f5832f6bec6543ae,9668.0,desktop,control_keyword,2026-08-26 14:35:44.505257,2026-08-26
sess_7334452971f94c04,11995.0,mobile,treatment_ai_search,2026-08-30 07:28:08.658299,2026-08-30
sess_01cb605a6d504ae0,6388.0,mobile,control_keyword,2026-08-28 15:30:22.267097,2026-08-28
sess_9cc7ea7cb5034cf4,6766.0,desktop,treatment_ai_search,2026-08-30 06:42:52.803680,2026-08-30
sess_538613c24d6445ca,,desktop,control_keyword,2026-09-06 23:02:14.146143,2026-09-06
sess_827f2be779e8484d,9170.0,mobile,treatment_ai_search,2026-09-04 00:56:39.474752,2026-09-04
sess_5ccbf5fb8d4543d8,9951.0,mobile,control_keyword,2026-09-12 03:32:44.379810,2026-09-12
sess_49b389bff06e4d63,,desktop,treatment_ai_search,2026-08-15 04:07:19.589972,2026-08-15
sess_89551f33991e4a79,9841.0,mobile,control_keyword,2026-08-15 16:03:03.778042,2026-08-15
sess_244222e776a3478e,9984.0,desktop,treatment_ai_search,2026-08-24 05:10:27.357964,2026-08-24
sess_20ea0e53fbcb4af4,,desktop,control_keyword,2026-08-24 23:43:21.267211,2026-08-24
sess_77ca543bca8846ed,8531.0,mobile,treatment_ai_search,2026-08-29 12:17:12.026756,2026-08-29
sess_9a485c0ea4b648d0,,mobile,control_keyword,2026-08-22 09:06:11.382554,2026-08-22
sess_7519bcb15fe84a29,9581.0,mobile,treatment_ai_search,2026-08-26 09:31:50.793857,2026-08-26
sess_5b20c7e698284934,8179.0,mobile,control_keyword,2026-09-04 03:10:30.297087,2026-09-04
sess_ced15ac510154ba9,6670.0,mobile,treatment_ai_search,2026-09-10 11:11:50.771910,2026-09-10
sess_fdbcd400aa424e1a,7261.0,mobile,control_keyword,2026-08-21 00:52:33.701505,2026-08-21
sess_793b7bcbafeb4a0a,10878.0,mobile,treatment_ai_search,2026-08-25 15:29:29.986590,2026-08-25
sess_5a08cff567cc48f4,10290.0,mobile,control_keyword,2026-09-01 09:11:43.086104,2026-09-01
sess_0edaa50b9d6d4438,11482.0,mobile,treatment_ai_search,2026-08-29 05:08:38.726739,2026-08-29
sess_a50608ef0d144338,11786.0,desktop,control_keyword,2026-08-21 11:34:34.615242,2026-08-21
sess_eee11de482514495,9372.0,mobile,treatment_ai_search,2026-09-03 11:23:31.112044,2026-09-03
sess_26bd10815fb64f1c,6851.0,desktop,control_keyword,2026-08-20 12:09:38.833062,2026-08-20
sess_85343dca39704848,11118.0,mobile,treatment_ai_search,2026-08-31 11:04:46.065005,2026-08-31
sess_84b070b480d244c6,10240.0,mobile,control_keyword,2026-09-09 17:05:38.086839,2026-09-09
sess_d491cae371834254,8325.0,mobile,treatment_ai_search,2026-09-10 04:42:57.869157,2026-09-10
sess_fe73c80662d5472a,,mobile,control_keyword,2026-09-12 18:06:06.823038,2026-09-12
sess_774d55f0d95941ef,9328.0,mobile,treatment_ai_search,2026-08-24 23:50:08.590327,2026-08-24
sess_fe400aba7f0f4396,8712.0,mobile,control_keyword,2026-09-07 08:09:44.989755,2026-09-07
sess_89e9a1643c0c4b0c,7834.0,mobile,treatment_ai_search,2026-08-27 09:01:01.376092,2026-08-27
sess_78f753a6126044f1,10242.0,mobile,control_keyword,2026-09-06 16:54:10.160611,2026-09-06
sess_5824e185c0054412,9540.0,desktop,treatment_ai_search,2026-08-24 07:04:50.008097,2026-08-24
sess_070e3b85c0cf4e52,9873.0,mobile,control_keyword,2026-08-31 17:58:16.391649,2026-08-31
sess_d25c88dd2dc142ab,,desktop,treatment_ai_search,2026-08-23 09:56:11.315630,2026-08-23
